Date,Open,High,Low,Close,Adj Close,Volume
2017-03-24,3247.350098,3275.207031,3241.123047,3269.445068,3269.445068,219800
2017-03-27,3268.924072,3283.239014,3262.117920,3266.955078,3266.955078,201900
2017-03-28,3265.634033,3265.634033,3246.085938,3252.947998,3252.947998,161700
2017-03-29,3252.864990,3262.097900,3233.280029,3241.313965,3241.313965,216100
2017-03-30,3235.136963,3240.017090,3195.852051,3210.237061,3210.237061,247100
2017-03-31,3206.252930,3226.248047,3205.537109,3222.513916,3222.513916,196400
2017-04-05,3235.659912,3270.645020,3233.237061,3270.304932,3270.304932,248300
2017-04-06,3272.193115,3286.674072,3265.764893,3281.004883,3281.004883,245300
2017-04-07,3280.624023,3295.187012,3275.051025,3286.615967,3286.615967,236100
2017-04-10,3285.458984,3285.458984,3265.011963,3269.393066,3269.393066,232700
2017-04-11,3266.221924,3290.388916,3244.405029,3288.966064,3288.966064,281300
2017-04-12,3283.836914,3284.934082,3262.277100,3273.830078,3273.830078,269400
2017-04-13,3265.218018,3281.136963,3261.489990,3275.959961,3275.959961,207300
2017-04-14,3276.137939,3276.710938,3238.895996,3244.482910,3244.482910,208100
2017-04-17,3229.948975,3229.948975,3199.912109,3222.166992,3222.166992,212700
2017-04-18,3215.395996,3225.054932,3196.488037,3196.712891,3196.712891,188700
2017-04-19,3184.666016,3189.437012,3147.065918,3170.687012,3170.687012,213200
2017-04-20,3165.665039,3178.183105,3148.184082,3172.100098,3172.100098,190900
2017-04-21,3170.290039,3180.793945,3158.628906,3173.150879,3173.150879,164800
2017-04-24,3164.248047,3164.248047,3111.215088,3129.531006,3129.531006,186300
2017-04-25,3123.894043,3145.267090,3117.448975,3134.566895,3134.566895,153400
2017-04-26,3132.917969,3152.952881,3131.417969,3140.846924,3140.846924,169900
2017-04-27,3131.350098,3155.002930,3097.333008,3152.187012,3152.187012,211800
2017-04-28,3144.021973,3154.727051,3136.577881,3154.657959,3154.657959,162900
2017-05-02,3147.228027,3154.781006,3136.539063,3143.711914,3143.711914,154200
2017-05-03,3138.306885,3148.285889,3123.750977,3135.345947,3135.345947,163800
2017-05-04,3127.105957,3143.818115,3111.391113,3127.368896,3127.368896,178000
2017-05-05,3114.773926,3117.614014,3092.092041,3103.038086,3103.038086,176200
2017-05-08,3090.064941,3093.451904,3067.694092,3078.613037,3078.613037,180500
2017-05-09,3064.847900,3084.208008,3056.558105,3080.527100,3080.527100,135100
2017-05-10,3078.173096,3090.819092,3051.590088,3052.784912,3052.784912,160800
2017-05-11,3036.789063,3063.563965,3016.531006,3061.500000,3061.500000,191300
2017-05-12,3054.112061,3090.490967,3051.871094,3083.512939,3083.512939,159700
2017-05-15,3085.931885,3098.913086,3085.931885,3090.229004,3090.229004,135700
2017-05-16,3082.872070,3113.511963,3060.533936,3112.964111,3112.964111,173800
2017-05-17,3107.802002,3119.582031,3101.294922,3104.441895,3104.441895,168700
2017-05-18,3082.329102,3103.440918,3077.962891,3090.138916,3090.138916,148600
2017-05-19,3086.705078,3095.482910,3081.278076,3090.631104,3090.631104,129600
2017-05-22,3087.170898,3103.937988,3063.153076,3075.676025,3075.676025,153700
2017-05-23,3069.394043,3084.235107,3050.842041,3061.947021,3061.947021,178300
2017-05-24,3047.568115,3064.812988,3022.302979,3064.075928,3064.075928,139800
2017-05-25,3055.343018,3114.657959,3052.831055,3107.831055,3107.831055,191400
2017-05-26,3101.285889,3120.663086,3100.387939,3110.059082,3110.059082,155900
2017-05-31,3125.324951,3143.279053,3111.555908,3117.177979,3117.177979,153000
2017-06-01,3108.420898,3113.520996,3097.678955,3102.623047,3102.623047,163000
2017-06-02,3094.225098,3110.388916,3081.849121,3105.540039,3105.540039,142500
2017-06-05,3102.110107,3105.506104,3084.830078,3091.656006,3091.656006,132600
2017-06-06,3084.540039,3102.863037,3078.787109,3102.125977,3102.125977,113400
2017-06-07,3101.760986,3140.773926,3098.950928,3140.324951,3140.324951,173200
2017-06-08,3136.470947,3153.263916,3132.827881,3150.333984,3150.333984,152300
2017-06-09,3147.452881,3165.919922,3146.107910,3158.399902,3158.399902,160100
2017-06-12,3149.527100,3164.949951,3135.313965,3139.876953,3139.876953,146700
2017-06-13,3134.009033,3155.989990,3131.042969,3153.742920,3153.742920,128300
2017-06-14,3146.748047,3149.173096,3125.354980,3130.674072,3130.674072,138300
2017-06-15,3125.586914,3137.584961,3117.083984,3132.486084,3132.486084,147000
2017-06-16,3126.373047,3134.250977,3117.856934,3123.166016,3123.166016,129700
2017-06-19,3122.157959,3146.770020,3121.779053,3144.374023,3144.374023,134900
2017-06-20,3148.019043,3150.465088,3134.611084,3140.013916,3140.013916,141200
2017-06-21,3148.986084,3157.028076,3132.616943,3156.211914,3156.211914,136700
2017-06-22,3152.241943,3186.981934,3146.643066,3147.452881,3147.452881,191300
2017-06-23,3138.444092,3158.047119,3118.094971,3157.873047,3157.873047,154800
2017-06-26,3157.001953,3187.888916,3156.977051,3185.444092,3185.444092,173600
2017-06-27,3183.419922,3193.460938,3172.462891,3191.197021,3191.197021,148200
2017-06-28,3183.633057,3193.439941,3170.785889,3173.200928,3173.200928,146500
2017-06-29,3174.980957,3188.773926,3174.283936,3188.062988,3188.062988,128800
2017-06-30,3176.947998,3193.240967,3171.570068,3192.427002,3192.427002,121500
2017-07-03,3191.998047,3196.285889,3177.023926,3195.912109,3195.912109,140300
2017-07-04,3192.888916,3193.063965,3174.313965,3182.803955,3182.803955,141100
2017-07-05,3179.217041,3207.310059,3174.708008,3207.134033,3207.134033,148300
2017-07-06,3203.863037,3215.949951,3188.772949,3212.444092,3212.444092,175800
2017-07-07,3203.822998,3219.522949,3195.291016,3217.957031,3217.957031,176700
2017-07-10,3208.462891,3223.340088,3203.208984,3212.632080,3212.632080,198900
2017-07-11,3201.517090,3226.907959,3199.224121,3203.038086,3203.038086,187800
2017-07-12,3201.928955,3215.196045,3177.935059,3197.543945,3197.543945,186900
2017-07-13,3192.362061,3219.268066,3190.339111,3218.163086,3218.163086,195300
2017-07-14,3212.031982,3222.978027,3204.853027,3222.416992,3222.416992,160100
2017-07-17,3219.791016,3230.354004,3139.503906,3176.465088,3176.465088,266200
2017-07-18,3159.731934,3187.670898,3150.127930,3187.566895,3187.566895,190600
2017-07-19,3181.402100,3232.940918,3179.729980,3230.976074,3230.976074,272400
2017-07-20,3227.506104,3246.236084,3225.433105,3244.864990,3244.864990,232100
2017-07-21,3236.587891,3247.711914,3231.956055,3237.981934,3237.981934,206000
2017-07-24,3230.897949,3261.104980,3230.071045,3250.599121,3250.599121,233100
2017-07-25,3249.137939,3261.645020,3233.137939,3243.688965,3243.688965,205600
2017-07-26,3244.460938,3264.847900,3228.039063,3247.675049,3247.675049,213500
2017-07-27,3243.764893,3251.926025,3220.636963,3249.781006,3249.781006,228500
2017-07-28,3240.173096,3256.371094,3232.962891,3253.239990,3253.239990,182200
2017-07-31,3252.751953,3276.946045,3251.194092,3273.028076,3273.028076,246000
2017-08-01,3274.368896,3292.637939,3273.503906,3292.637939,3292.637939,237200
2017-08-02,3288.518066,3305.430908,3282.038086,3285.056885,3285.056885,266700
2017-08-03,3279.986084,3293.368896,3262.155029,3272.928955,3272.928955,233300
2017-08-04,3269.318115,3287.193115,3261.306885,3262.081055,3262.081055,275900
2017-08-07,3257.669922,3280.104004,3243.715088,3279.457031,3279.457031,231200
2017-08-08,3277.188965,3285.482910,3269.657959,3281.873047,3281.873047,252000
2017-08-09,3277.808105,3277.943115,3263.846924,3275.572998,3275.572998,235600
2017-08-10,3269.735107,3282.519043,3236.183105,3261.749023,3261.749023,240700
2017-08-11,3237.922119,3245.115967,3200.748047,3208.541016,3208.541016,263000
2017-08-14,3206.043945,3240.052002,3206.043945,3237.360107,3237.360107,190300
2017-08-15,3235.229980,3263.589111,3235.101074,3251.261963,3251.261963,182300
2017-08-16,3247.853027,3248.784912,3228.871094,3246.450928,3246.450928,176900
2017-08-17,3253.845947,3269.138916,3251.458984,3268.429932,3268.429932,203600
2017-08-18,3253.242920,3275.075928,3248.083008,3268.724121,3268.724121,191100
2017-08-21,3274.581055,3287.519043,3270.475098,3286.906006,3286.906006,186100
2017-08-22,3287.614990,3293.476074,3274.940918,3290.226074,3290.226074,186500
2017-08-23,3283.797119,3299.457031,3274.439941,3287.705078,3287.705078,179800
2017-08-24,3287.958984,3297.989014,3266.358887,3271.511963,3271.511963,163500
2017-08-25,3271.460938,3331.915039,3271.460938,3331.521973,3331.521973,205800
2017-08-28,3336.125977,3375.033936,3336.125977,3362.650879,3362.650879,257500
2017-08-29,3362.060059,3374.594971,3354.462891,3365.226074,3365.226074,219500
2017-08-30,3361.821045,3376.647949,3357.080078,3363.626953,3363.626953,246900
2017-08-31,3361.461914,3367.357910,3340.687012,3360.810059,3360.810059,234400
2017-09-01,3365.990967,3381.925049,3358.471924,3367.118896,3367.118896,282500
2017-09-04,3369.718994,3381.403076,3359.131104,3379.835938,3379.835938,259400
2017-09-05,3377.197021,3390.822998,3371.571045,3384.316895,3384.316895,216600
2017-09-06,3372.427979,3391.010986,3364.764893,3385.388916,3385.388916,229100
2017-09-07,3383.627930,3387.795898,3363.177002,3365.497070,3365.497070,221100
2017-09-08,3364.427979,3380.889893,3353.687988,3365.242920,3365.242920,198400
2017-09-11,3365.351074,3384.810059,3360.045898,3376.418945,3376.418945,219000
2017-09-12,3381.487061,3391.069092,3370.852051,3379.488037,3379.488037,272900
2017-09-13,3374.718994,3387.139893,3366.541016,3384.146973,3384.146973,194600
2017-09-14,3383.469971,3391.644043,3361.333984,3371.426025,3371.426025,221300
2017-09-15,3365.145020,3365.528076,3345.327881,3353.618896,3353.618896,219800
2017-09-18,3352.512939,3371.749023,3352.512939,3362.858887,3362.858887,190300
2017-09-19,3365.531982,3370.400879,3344.705078,3356.844971,3356.844971,191100
2017-09-20,3352.185059,3370.097900,3346.535889,3365.996094,3365.996094,192200
2017-09-21,3364.697998,3377.884033,3356.875000,3357.812012,3357.812012,197400
2017-09-22,3347.156982,3356.450928,3334.985107,3352.529053,3352.529053,179200
2017-09-25,3344.589111,3350.960938,3334.944092,3341.549072,3341.549072,169600
2017-09-26,3336.350098,3347.163086,3332.599121,3343.583008,3343.583008,132600
2017-09-27,3340.822021,3349.695068,3340.299072,3345.271973,3345.271973,143100
2017-09-28,3343.844971,3344.601074,3336.177979,3339.642090,3339.642090,149400
2017-09-29,3340.311035,3357.014893,3340.311035,3348.943115,3348.943115,144900
2017-10-09,3403.246094,3410.169922,3366.965088,3374.377930,3374.377930,191700
2017-10-10,3373.344971,3384.025879,3358.794922,3382.988037,3382.988037,179400
2017-10-11,3381.488037,3395.779053,3379.163086,3388.283936,3388.283936,181500
2017-10-12,3385.532959,3390.204102,3372.532959,3386.100098,3386.100098,161800
2017-10-13,3384.488037,3395.748047,3383.239014,3390.522949,3390.522949,140000
2017-10-16,3393.206055,3400.510986,3374.769043,3378.469971,3378.469971,174300
2017-10-17,3373.233887,3382.406982,3365.564941,3372.041016,3372.041016,125400
2017-10-18,3373.528076,3383.231934,3371.925049,3381.793945,3381.793945,157200
2017-10-19,3374.644043,3378.736084,3359.627930,3370.172119,3370.172119,158500
2017-10-20,3363.513916,3379.764893,3360.100098,3378.647949,3378.647949,127200
2017-10-23,3382.280029,3385.284912,3374.705078,3380.698975,3380.698975,130800
2017-10-24,3376.599121,3388.688965,3374.125000,3388.248047,3388.248047,139900
2017-10-25,3384.857910,3398.303955,3382.033936,3396.897949,3396.897949,123100
2017-10-26,3397.519043,3414.241943,3391.455078,3407.566895,3407.566895,183800
2017-10-27,3404.498047,3421.103027,3402.114014,3416.812012,3416.812012,170300
2017-10-30,3413.867920,3419.731934,3357.275879,3390.336914,3390.336914,208300
2017-10-31,3380.999023,3397.099121,3376.124023,3393.342041,3393.342041,153500
2017-11-01,3393.968018,3410.352051,3388.597900,3395.913086,3395.913086,180600
2017-11-02,3391.652100,3391.652100,3372.212891,3383.310059,3383.310059,166900
2017-11-03,3377.736084,3380.570068,3347.360107,3371.743896,3371.743896,172700
2017-11-06,3369.685059,3389.383057,3356.533936,3388.174072,3388.174072,154600
2017-11-07,3389.471924,3415.147949,3387.946045,3413.574951,3413.574951,190600
2017-11-08,3409.146973,3434.491943,3404.881104,3415.459961,3415.459961,185400
2017-11-09,3410.672119,3428.770020,3408.618896,3427.794922,3427.794922,158700
2017-11-10,3423.185059,3438.791992,3414.329102,3432.673096,3432.673096,189300
2017-11-13,3435.184082,3449.164063,3435.084961,3447.835938,3447.835938,205400
2017-11-14,3446.544922,3450.495117,3419.691895,3429.548096,3429.548096,196500
2017-11-15,3416.210938,3423.750000,3396.381104,3402.524902,3402.524902,168800
2017-11-16,3393.194092,3409.653076,3390.589111,3399.250000,3399.250000,156700
2017-11-17,3392.683105,3403.285889,3373.295898,3382.907959,3382.907959,249500
2017-11-20,3361.355957,3393.105957,3337.115967,3392.398926,3392.398926,176500
2017-11-21,3382.360107,3419.802002,3377.599121,3410.498047,3410.498047,196900
2017-11-22,3417.331055,3442.177979,3404.287109,3430.464111,3430.464111,213600
2017-11-23,3425.009033,3429.424072,3342.332031,3352.989014,3352.989014,208800
2017-11-24,3340.384033,3360.746094,3328.333984,3353.821045,3353.821045,159600
2017-11-27,3346.656982,3347.051025,3315.263916,3322.229980,3322.229980,166400
2017-11-28,3311.231934,3333.800049,3300.781006,3333.656982,3333.656982,138200
2017-11-29,3335.566895,3343.062012,3305.572021,3337.862061,3337.862061,183800
2017-11-30,3328.643066,3340.919922,3306.282959,3317.187988,3317.187988,156600
2017-12-01,3315.104980,3324.516113,3302.439941,3317.616943,3317.616943,139200
2017-12-04,3310.381104,3323.996094,3304.103027,3309.617920,3309.617920,148100
2017-12-05,3301.690918,3315.737061,3300.511963,3303.675049,3303.675049,208300
2017-12-06,3291.312988,3296.200928,3254.611084,3293.965088,3293.965088,151600
2017-12-07,3283.279053,3291.281982,3259.164063,3272.053955,3272.053955,132100
2017-12-08,3264.478027,3297.129883,3258.759033,3289.991943,3289.991943,133200
2017-12-11,3290.488037,3322.674072,3288.294922,3322.196045,3322.196045,132000
2017-12-12,3320.310059,3320.310059,3280.329102,3280.813965,3280.813965,124600
2017-12-13,3278.396973,3304.010010,3273.324951,3303.037109,3303.037109,112000
2017-12-14,3302.931885,3309.530029,3282.572998,3292.438965,3292.438965,120500
2017-12-15,3287.529053,3287.529053,3259.387939,3266.136963,3266.136963,130900
2017-12-18,3268.033936,3280.543945,3254.177979,3267.922119,3267.922119,120700
2017-12-19,3266.019043,3296.939941,3266.019043,3296.538086,3296.538086,115100
2017-12-20,3296.739990,3300.211914,3276.120117,3287.605957,3287.605957,137700
2017-12-21,3281.117920,3309.222900,3267.404053,3300.059082,3300.059082,142100
2017-12-22,3297.685059,3307.327881,3293.441895,3297.062988,3297.062988,124000
2017-12-25,3296.210938,3312.300049,3270.440918,3280.839111,3280.839111,142500
2017-12-26,3277.836914,3307.299072,3274.326904,3306.125000,3306.125000,142400
2017-12-27,3302.460938,3307.080078,3270.349121,3275.782959,3275.782959,162700
2017-12-28,3272.291016,3304.095947,3263.728027,3296.385010,3296.385010,175400
2017-12-29,3295.246094,3308.225098,3292.770020,3307.172119,3307.172119,141600
